,y
12003,0
6149,4
12687,0
14726,0
8240,3
5080,0
7136,4
15790,3
16577,4
7579,4
12368,1
4559,2
16374,1
2724,4
14987,4
1764,2
11104,1
3275,4
9871,4
7695,4
1332,4
8917,1
872,1
15679,3
15645,4
1703,3
14965,4
15291,4
652,2
10459,0
17488,0
976,3
12376,1
13697,1
1954,2
15321,4
15992,3
16453,4
5931,4
17100,2
5110,0
13352,1
8048,2
13119,0
5351,0
9583,4
13479,0
4589,4
8254,3
13713,2
4314,3
14260,4
14645,0
223,2
364,4
8322,4
12877,4
9633,1
11323,0
16141,2
1883,1
15182,4
13216,0
9596,4
7215,4
4789,2
14218,4
7128,0
2441,4
15008,1
14916,0
9863,4
16251,0
8736,4
973,3
14902,2
6937,0
11458,4
3130,4
16402,4
87,3
8819,2
8983,4
15368,2
11411,4
13175,4
7040,0
1504,0
15136,0
10162,0
402,0
11178,3
2294,2
13284,1
975,3
8919,3
3141,0
7466,0
3267,4
3021,4
2345,0
6230,0
2413,0
1748,0
13257,4
2160,1
3047,3
2996,4
2511,0
2867,4
7574,1
16055,1
11960,0
3752,3
13473,1
4747,0
5187,1
587,0
12719,3
9401,0
533,4
11196,3
15778,4
1716,4
15669,0
12363,2
985,2
17731,1
9153,2
15989,0
4099,0
4860,3
1342,3
5569,0
16636,1
455,3
12855,0
2735,2
7530,4
17784,4
14943,0
14522,1
7493,1
15939,0
13527,4
6133,4
17550,0
13845,0
4151,0
16290,4
15518,4
13363,0
12129,4
9290,1
8618,3
10987,4
933,2
15367,3
9309,3
16510,0
8623,0
8625,4
2903,3
4548,0
16509,0
13912,4
13794,0
1594,2
12076,3
7784,4
17330,4
17831,1
13762,0
11648,1
10102,2
7255,2
17851,1
12322,3
9493,4
3367,1
11819,4
12875,4
12290,0
17043,4
7775,3
10371,0
13420,4
6036,3
12436,4
15042,0
11961,0
7736,1
2116,3
2837,3
5420,4
2449,2
2021,4
15005,1
7523,1
7187,0
10632,0
93,4
5403,2
6905,0
13422,4
3678,0
1340,0
12706,1
6292,2
12672,4
1289,4
10585,3
16739,1
5267,4
8192,1
13701,3
11647,2
11994,4
1138,0
9726,3
978,2
9516,2
15931,0
3337,3
12022,0
2304,0
6055,4
15528,0
7815,4
3467,1
7965,3
2058,0
16519,4
16437,4
7272,3
12144,0
564,1
15777,2
1848,4
701,4
13039,1
5979,3
4977,0
14517,2
2268,0
17235,3
14972,2
8163,4
13089,1
535,2
11182,2
14533,2
2215,3
1394,1
6488,0
1322,4
10074,2
9328,2
275,2
209,0
17500,1
10007,3
17305,0
10215,4
11872,4
7812,0
15743,4
15842,1
16799,1
2296,0
11107,2
4333,4
7925,0
10969,3
4696,2
12947,2
5804,2
693,0
8898,1
8425,3
660,4
16129,0
9891,2
10778,2
16054,0
3332,1
9280,4
840,0
2481,4
14165,2
15958,0
3113,0
14267,0
10328,2
5464,3
3036,4
14968,1
4601,0
7636,4
17654,4
3721,3
4139,2
10100,0
4470,0
4212,4
14923,4
7517,1
13259,4
7056,3
13854,3
1066,4
9159,0
4176,1
3374,2
15032,1
8655,0
16241,3
10501,0
1750,4
499,2
656,4
15606,2
12518,0
15531,2
10343,0
6981,4
5980,1
1353,0
15098,1
5870,0
16641,2
3967,0
11913,1
4191,0
10555,4
12456,1
3971,0
17182,3
10073,0
1986,4
6433,2
10257,0
6931,3
3830,4
11949,0
10286,0
17194,4
5239,4
11011,4
15762,2
10962,4
9940,1
15212,0
17090,4
6115,0
11782,0
4270,0
12829,3
5009,1
12388,2
17036,3
2499,4
15983,1
5045,0
12996,2
3898,1
14506,4
5867,0
12304,1
3883,4
15373,1
12665,1
9598,4
856,2
16128,0
13857,2
10856,0
790,1
15855,3
4768,3
4593,2
6678,2
3050,2
3724,0
4259,4
8247,4
12914,2
14127,4
12834,3
3434,0
17497,1
16283,0
9444,2
16248,2
3684,0
5226,0
4668,3
11291,4
11252,2
2242,2
17557,1
3902,4
12092,1
682,4
14328,4
7384,4
4599,0
40,1
4,4
2539,0
16563,0
15961,1
11074,0
3124,0
4776,2
17241,2
8837,0
16447,4
7052,2
11024,0
9262,0
15514,1
15609,3
35,1
16351,3
5782,4
11092,4
12943,0
4918,2
17785,4
14670,1
6780,0
8783,2
7839,1
6122,0
12147,4
6674,4
4303,3
450,4
15124,0
11578,4
2313,0
8909,1
13725,4
2923,0
12382,2
15040,2
6881,0
11220,4
8220,2
5972,1
12278,4
15631,4
8732,0
11944,1
15256,0
14122,0
15142,0
4642,0
4081,4
812,3
14036,4
15849,0
11316,4
7358,0
3957,0
2053,4
16502,2
14235,1
2404,2
2562,3
631,4
13815,4
11424,2
3586,3
17352,0
11405,0
14935,0
6351,0
7772,4
10417,4
9463,0
3924,0
7677,1
7080,2
16974,2
6363,4
3790,0
12651,3
13380,4
16477,2
848,3
12464,4
9441,4
7690,1
8301,0
7534,1
6421,0
8661,4
2203,4
5741,1
11235,0
12562,0
3611,4
14466,3
10589,4
4129,4
14559,0
4287,0
1165,4
7689,1
3809,4
11720,0
3383,0
3218,0
9162,4
10002,4
2229,0
17434,2
6615,0
4986,0
8283,0
14691,2
2019,4
3404,3
6424,4
3089,2
16282,2
1103,3
4610,2
2804,4
1621,4
3221,1
12081,1
5090,4
13204,0
11613,2
12646,4
17924,2
15071,2
7735,2
7835,4
3037,0
6854,2
733,0
13213,0
3633,1
686,4
2379,3
3656,2
14009,3
7826,3
12727,4
3378,4
2394,3
2365,0
5738,2
4391,0
13760,3
4539,0
14580,2
13305,4
9537,4
9207,4
11899,3
7691,0
9788,3
8311,0
14904,3
17903,0
8464,2
12222,3
13862,0
8865,0
12034,4
409,4
14199,4
6620,4
15688,1
8359,4
4423,1
11507,2
13707,0
5486,4
15402,4
7492,0
5391,0
8562,4
7102,4
11058,1
17197,3
16525,0
13195,0
4083,2
17469,4
13343,1
14986,2
15699,3
8807,2
14394,0
1467,2
16676,2
8042,4
6229,0
9816,3
574,1
6801,2
13991,0
8469,3
10510,4
15109,4
15826,0
15140,3
11315,3
17685,4
13898,4
4848,4
17345,1
1014,3
12597,4
13070,0
446,3
8520,2
6284,1
8640,3
4911,3
12864,0
8637,1
3039,4
8315,4
7126,0
3164,4
15342,3
16872,0
11893,1
9901,4
9071,0
11230,0
10702,1
17543,3
8785,4
16069,4
9453,0
912,0
17441,4
2515,4
5925,3
6405,4
11513,2
4596,2
3419,0
13863,1
226,4
8833,4
12818,4
17085,0
2126,3
12611,2
1063,2
7529,0
3734,1
16385,3
5588,0
11886,4
1454,3
6697,0
6950,0
12520,2
7412,1
12243,0
1072,1
1992,2
11590,0
12906,0
4963,0
282,4
1940,2
8205,4
7473,0
15582,0
4739,3
11355,3
13655,3
16021,2
6007,2
8759,4
16138,0
10823,4
17739,0
16644,3
4563,3
729,3
3272,1
3085,1
16428,1
15300,4
16450,4
10509,3
1813,1
16316,2
4013,3
14798,2
9378,1
15505,4
15876,3
11208,0
14925,4
13456,1
14464,2
1461,3
8443,0
9581,4
4230,1
3523,2
7022,1
2363,1
12969,4
3814,0
53,2
4092,4
9608,0
13547,1
4788,4
13196,3
3245,0
8208,1
12951,0
10458,0
465,0
17152,2
2462,4
12012,0
17646,1
14553,4
927,4
3457,2
9678,4
5621,4
14317,0
17635,4
2761,0
13982,0
10416,0
3622,2
2836,3
3695,1
5245,0
1270,4
12831,4
17886,0
199,0
2895,4
17123,0
10237,4
605,0
4448,2
13549,4
14810,4
17839,4
13411,4
8725,0
11127,0
14307,4
16335,1
17480,3
7977,0
11754,4
12825,1
1327,4
5078,4
8515,2
4221,3
10610,0
10835,4
1222,2
10148,4
8645,4
9143,4
11587,1
569,2
2497,2
256,0
3281,4
9209,4
4962,2
17626,0
13600,4
6231,3
2851,2
7440,0
4728,4
1542,2
17245,2
12315,4
5292,0
14633,3
7915,2
15375,4
15920,2
11271,3
101,4
6636,0
8460,0
3260,0
618,2
10085,0
13338,2
13023,4
2966,1
1593,3
6345,4
12006,3
3793,4
10201,2
5483,1
791,1
2682,4
13680,1
9012,3
12984,2
5582,4
10857,0
11728,1
12619,4
14936,1
7887,2
12971,1
17674,1
10579,2
16895,3
4804,2
1681,0
1368,4
6915,0
6311,3
9692,4
2446,1
1181,1
13145,4
6895,1
9381,4
484,4
14142,0
3395,4
11356,4
15862,4
1240,1
2918,2
10384,0
4229,1
13685,0
2200,0
3121,3
285,0
13270,1
14037,1
12697,3
16715,1
4879,2
16057,0
4692,4
17355,4
7411,1
2440,4
3361,4
14132,3
3994,3
7700,1
14536,2
10720,2
7086,1
1191,3
10313,0
5036,0
8809,4
17337,1
16746,0
5550,3
13827,1
2806,3
11216,4
17187,0
2419,0
10072,0
4868,0
1791,1
9781,2
4073,4
9246,0
9259,4
5682,3
17228,2
14512,4
2056,1
15344,3
3590,4
6225,1
2746,0
3982,4
17732,3
14073,0
1763,4
1101,0
5786,3
9035,1
10766,3
12142,4
17617,2
5772,3
8838,0
6362,3
6880,1
1096,3
12690,2
7944,0
9192,2
6751,4
1911,0
15891,1
13230,0
9792,2
11438,0
2389,0
7320,4
2082,3
9760,2
10526,3
10468,2
11033,4
15304,2
13963,4
7506,1
17059,1
15179,3
16110,1
6932,3
8249,4
17760,4
13546,4
1877,4
1605,3
8105,4
1629,2
9779,0
12983,0
16186,1
6966,0
12667,0
9343,4
12805,1
11133,1
6027,4
632,0
8109,2
9490,0
13676,4
7281,4
426,1
13658,3
5432,3
14083,4
5309,1
3293,2
8795,4
6847,4
13532,4
1300,0
5340,3
9470,3
15048,0
13977,1
1386,0
16540,4
5942,3
10699,4
16184,4
17889,2
8096,0
9818,0
17884,3
14953,0
9517,1
10362,1
2968,2
13768,0
600,2
179,0
17314,1
10493,0
13922,1
4932,2
8314,4
9629,4
10241,2
15786,4
4123,4
9642,3
14419,1
10321,2
995,4
6521,1
7504,2
94,0
14855,0
16048,4
1930,3
17141,2
15872,2
16009,4
14721,3
5068,0
4444,4
5008,4
13890,1
9021,0
6823,0
9915,1
4183,4
6834,4
9620,2
10348,0
918,0
7196,4
14154,0
1444,3
1219,2
8546,0
17213,4
16633,0
7722,4
2306,3
8230,1
983,0
12385,4
12115,0
1243,1
13000,2
8600,4
9507,2
9222,4
13419,4
11575,4
6863,4
15021,0
6814,4
13426,0
55,2
2508,2
16559,2
2902,0
16651,4
9821,3
9981,0
7810,0
16352,2
9322,4
2637,4
8243,4
1554,0
9128,1
13438,4
7862,4
11547,1
16441,3
157,4
4023,1
1409,1
6528,2
2355,2
13136,3
14481,1
8481,2
837,3
17448,1
15362,1
1042,4
16906,4
3230,1
331,3
15208,0
10654,3
2326,1
140,3
9151,0
13493,2
13147,0
9628,0
10996,0
14905,1
356,0
16951,0
2381,4
4950,3
6491,0
17201,3
13525,3
4239,0
11453,3
14123,1
7854,4
15809,1
12224,4
7970,0
2257,4
7562,1
16890,4
17007,0
13927,2
4958,0
4102,0
1756,4
1057,3
17905,3
8642,1
7370,3
11317,2
17545,0
14686,4
9326,1
15316,1
1009,1
3676,3
17841,3
13009,2
8859,3
17881,4
3084,4
333,3
4928,1
1896,1
11987,1
3493,4
13486,2
1028,0
14809,3
5081,1
3409,0
12577,4
6118,2
9593,3
2797,4
7166,4
5868,2
5611,2
3246,2
12441,0
7050,0
9842,0
5492,4
9955,1
1922,1
15306,2
8507,2
1031,0
7006,4
7294,4
11276,1
6927,3
13618,4
13894,0
17804,0
7206,4
13520,0
2706,2
16946,3
16643,2
2931,1
17304,4
12703,1
16840,0
8474,0
11151,4
7966,2
7701,4
8455,4
9026,0
8253,4
7980,0
15677,3
2607,4
14770,2
8716,1
11192,4
10722,4
14606,1
10590,0
13370,2
4664,3
7740,0
3843,1
346,0
9095,0
1753,4
7724,4
7143,4
14647,2
15837,4
13931,0
4679,0
610,3
5862,1
7429,4
5438,2
8050,0
13864,1
4283,0
2342,1
7960,2
16026,4
9006,3
4053,1
1105,0
9555,4
9323,0
1453,0
6665,4
374,4
12172,4
11985,1
11279,0
8501,4
7109,2
566,2
11592,3
8804,0
4276,4
15797,4
11059,0
1167,4
11195,0
17863,2
15618,2
8900,3
16095,4
2236,0
14591,2
6411,0
531,4
15924,0
10272,3
13150,0
2876,4
500,0
16213,2
14551,0
5136,3
14135,1
5443,0
8902,4
1119,0
14104,2
6029,0
6258,1
17281,0
4097,4
4330,0
9086,0
17519,0
13669,3
17404,4
10872,4
14860,3
2812,2
5847,2
11190,0
17505,4
10291,3
7269,4
12896,0
297,0
3970,4
1389,4
11580,1
12394,0
12566,4
3006,1
10226,3
7890,0
12234,4
13552,4
10695,0
16225,0
13930,4
6548,2
11440,4
17125,0
16923,0
10207,1
14881,2
8169,1
10282,2
3271,4
11910,0
15104,2
1562,3
16657,3
15763,0
14280,3
4629,0
17302,4
13743,0
15516,3
7856,4
3634,3
6662,0
13708,0
15327,3
11004,4
16481,4
7193,0
1909,4
17318,0
14979,0
750,0
6017,2
14578,3
16390,0
4533,4
11443,0
17261,2
14934,1
7642,0
16953,4
7375,2
8568,4
17439,3
15201,4
12110,0
3806,0
14435,1
9763,3
13224,4
15968,0
16926,4
11715,2
392,3
8913,0
13569,2
12872,0
4147,0
9172,0
10781,0
14796,1
17127,0
5003,0
13997,0
3360,1
2764,1
9193,0
10528,0
17239,4
430,0
14673,4
13981,2
12640,3
13540,3
8831,3
5256,0
4466,4
16731,0
15944,4
12615,4
1412,0
1174,4
1865,3
6901,4
821,1
251,2
17616,1
6715,3
8535,2
3186,2
7858,4
15275,4
16717,2
4886,1
14426,0
16543,4
13280,3
4666,4
11751,4
13723,0
11352,1
10762,0
16306,2
80,0
1796,0
8636,4
13604,3
17040,0
17020,3
10216,0
17167,1
1078,0
4972,4
9826,4
6587,3
13487,0
6388,0
9105,2
7930,1
7922,0
11264,4
10923,3
7505,3
10718,4
8405,0
17054,4
4003,4
6666,1
17510,0
11909,4
8317,0
1497,4
1565,4
11305,0
15779,0
16595,4
7901,1
9553,4
14278,4
13807,4
1677,0
16545,0
11880,3
3974,4
4721,4
2494,0
3728,4
5815,2
13801,0
8869,3
13920,1
9932,2
16798,4
1851,4
8285,0
17628,0
974,4
11238,0
2778,3
8252,3
15499,1
12533,2
2002,4
1292,0
9862,0
14223,4
4506,0
5846,4
6933,2
7150,0
11377,2
16254,0
17643,4
9085,3
7682,0
17310,2
407,3
3773,0
20,0
3352,4
16940,2
12552,4
10527,1
11297,1
4225,0
2432,4
12583,4
17387,0
12962,4
3711,3
11306,4
14828,4
10070,4
17730,0
12598,1
4260,1
14210,4
6703,4
7160,3
16059,4
4112,4
9556,4
1751,0
623,0
15376,4
15217,4
14209,0
10941,3
2271,0
16161,4
11767,0
17269,0
15977,4
11748,1
12767,3
5730,1
2360,0
17063,2
936,4
7120,4
3509,4
12308,0
4697,1
4253,2
14086,4
8697,0
13026,1
3154,3
2831,3
7559,4
8558,3
17098,3
17822,4
224,3
14214,4
7211,1
7733,0
8400,3
1128,0
2952,0
15495,3
4569,1
15015,3
4869,0
4550,0
12335,3
14879,4
15614,4
5962,1
4211,0
452,1
10270,0
12631,2
10780,1
15475,3
11129,0
11237,3
13907,2
12466,3
5852,4
9953,0
13451,2
7847,3
6947,1
14459,2
3854,4
2796,0
14296,1
16714,2
15272,2
5854,4
7730,4
7118,0
3603,3
12934,3
145,1
13376,0
8141,3
7831,0
2399,0
3881,2
12669,0
2825,1
10740,0
14996,4
14516,3
12291,4
8439,4
9169,0
3481,2
17048,4
3045,4
14134,4
3698,0
3641,2
6669,3
4637,4
1931,1
10368,2
8111,1
5405,0
13190,2
13648,0
11887,4
11396,0
2936,4
10149,4
819,4
3287,0
7749,0
10143,0
3441,1
13661,0
9181,4
6162,1
15348,2
14998,4
3007,0
13993,4
7956,3
14915,4
7797,0
4238,4
9125,2
8731,0
1147,4
16113,4
16530,4
10227,2
7116,3
16175,0
6367,0
4495,2
12146,4
1113,2
8095,4
6649,0
5018,0
10014,1
3020,4
7407,4
15438,3
11529,0
10731,0
14081,3
10194,0
11862,4
6454,0
3393,1
767,0
9671,0
6450,1
7995,4
7575,3
11479,3
2566,4
7657,0
2672,0
3429,0
14024,4
14099,0
58,2
4575,4
16480,3
13950,4
1414,4
4926,3
8977,1
2150,0
62,4
12792,2
3372,4
2635,4
13500,4
6497,4
1961,3
5231,0
1710,3
65,3
6793,0
8666,4
8606,0
13627,0
15449,4
2171,3
16742,0
4059,0
7908,2
6269,0
14341,3
16349,2
13731,2
16546,1
6419,2
5277,4
13961,2
9584,1
15122,0
9238,3
10109,0
12379,0
1803,0
14523,4
16336,0
4278,0
7964,0
7036,0
7315,0
6877,4
6581,4
5717,4
12212,0
2709,0
3387,0
7252,4
10110,4
4929,2
11962,4
13646,0
8312,4
14932,0
2911,4
17357,4
14581,2
9108,0
16376,4
17653,1
9445,4
15739,4
13247,4
10897,4
11277,4
7757,1
10005,4
14416,3
7940,0
6268,1
15460,0
1435,0
16435,4
14390,0
2976,4
13064,4
2105,3
190,4
13906,4
437,4
7852,2
6945,2
8896,1
8512,0
10268,1
8607,0
12211,4
4064,4
8319,3
1393,4
6479,1
3364,4
3184,4
8467,3
16233,4
10438,0
17154,1
6816,1
10091,4
9798,2
2985,4
7583,3
5553,4
13619,1
12074,3
15998,4
10381,1
15189,0
17729,4
2947,0
8120,0
1561,2
9366,0
1606,1
13308,0
548,4
16292,3
1218,4
9800,2
14701,2
8551,0
1834,0
2502,0
694,3
2485,0
13130,0
16039,2
13134,0
17190,2
4293,2
6524,0
5092,0
17227,0
10864,0
7595,3
8375,0
7224,0
1534,0
16341,2
9218,0
795,3
329,4
15188,0
3783,4
10385,2
11152,4
1348,0
11825,4
6288,0
16590,3
8035,4
9877,0
17078,2
4410,4
14140,0
9540,4
1837,4
5099,0
9508,2
5300,2
12491,4
15105,2
9885,0
15799,0
13804,1
4399,3
15737,0
16177,0
1819,0
2993,2
4887,3
3897,2
15780,0
10140,0
16330,0
6142,1
7872,4
5546,3
11497,3
8453,2
2187,2
13763,4
1616,3
6802,0
6953,2
5468,3
14368,0
13116,0
1107,4
5624,4
14169,3
7545,0
9020,0
13577,4
3758,4
4503,4
10218,4
4744,4
7427,1
2104,1
8021,3
5819,4
11512,4
5261,0
9844,0
2651,3
12824,3
12225,1
3265,1
13840,0
5529,2
9509,2
16088,0
7514,0
10525,0
2793,2
8849,0
16645,1
5206,4
12953,4
13856,2
6873,4
16144,1
1914,0
12051,0
8292,4
5754,4
290,4
12817,0
13704,4
6484,3
4490,3
8710,1
1882,3
3214,3
1510,3
8724,2
4875,0
5887,0
16781,1
16185,0
3079,0
9116,3
5330,3
6682,2
7401,4
3704,4
9561,1
5100,3
3821,4
3242,0
3012,4
8903,4
3035,4
8134,0
13507,0
9754,1
5653,0
16836,4
11628,0
1893,4
13956,2
13051,0
14949,1
10514,2
15099,0
11687,3
16736,0
15800,3
10176,4
14682,1
4716,4
401,1
1795,2
14253,2
578,4
8034,1
16323,0
6921,3
4265,3
9094,4
10901,0
10810,4
16741,1
10519,2
5233,1
716,3
15902,4
1305,1
304,1
15708,0
7153,2
10351,4
12180,4
13689,4
5120,4
11921,4
10898,4
2344,4
2744,4
438,0
1937,4
9185,2
13735,3
2750,0
12323,4
12425,4
13418,0
14052,0
7725,4
8219,1
17072,1
11474,4
6404,2
1081,3
6434,2
521,1
13790,4
14641,2
6911,4
6602,0
2089,1
12956,3
1308,4
8114,3
8556,2
2645,3
14395,4
11457,4
3839,1
17554,2
5596,4
33,1
14813,0
11997,1
7606,1
2605,4
10445,4
11236,1
2341,2
5342,0
188,3
15414,1
15755,3
10350,1
6071,4
7590,1
110,0
3779,0
3301,1
9029,4
9099,4
5069,4
10705,4
13608,1
16012,3
12312,4
8392,4
8737,3
16805,0
11711,3
1971,4
3602,2
12745,4
8808,2
10131,0
7250,4
9897,2
9956,0
12232,0
15766,2
16246,0
2824,0
13574,4
12868,3
13460,1
16677,4
8191,4
7185,3
5616,0
17625,2
12695,4
1098,0
16712,2
15110,0
15564,3
12776,1
1273,0
17593,2
8159,4
12579,3
4015,4
11408,4
13455,2
16498,0
7560,0
11548,4
13649,4
10066,2
10877,3
15258,4
5816,4
7982,4
9380,4
9231,4
15558,4
5450,1
1761,0
9654,0
12064,0
5809,4
4833,2
6187,1
11993,2
16476,3
125,2
10660,3
11553,2
134,3
508,4
4069,4
878,0
13462,4
2743,4
3181,4
2109,3
15346,4
9253,4
1672,3
8396,0
4894,4
11412,3
4913,2
14179,4
8921,3
4645,2
15130,3
6570,3
12373,0
1365,4
14329,0
7544,1
4797,0
15792,0
2982,4
12143,4
9312,0
642,1
7857,0
6963,2
7430,4
5365,2
2749,4
14599,4
2121,3
2357,4
194,0
1715,2
5585,1
14758,4
10160,0
17742,4
2228,3
414,4
12238,0
3872,2
897,0
8650,3
4828,1
14366,4
16828,1
4522,4
14974,0
15501,4
6523,0
12447,0
4649,4
5548,0
1442,4
11398,3
3376,4
7441,2
6172,2
4233,4
11964,0
16305,0
7788,0
6168,4
4903,0
15381,1
3539,4
11873,1
3946,4
2596,4
12085,1
7962,0
8976,4
24,0
7034,0
7117,0
14449,4
17371,0
5444,4
8581,4
8136,4
8336,3
10249,4
15768,1
4127,0
3500,4
10181,0
6732,2
5864,0
15231,0
9384,0
12210,2
13593,4
14589,4
8106,3
964,4
8342,1
6709,0
9697,0
476,2
11966,2
17743,3
14765,1
3069,4
17479,1
8297,4
7803,2
16860,0
8886,4
9575,1
7064,0
13806,4
15143,0
10447,4
6106,2
13273,3
2401,4
4755,3
12815,0
6553,4
16976,4
7728,0
9525,0
17892,3
5221,0
9474,0
16454,2
64,3
6677,0
8470,3
2278,3
14477,0
15459,2
12585,2
1768,2
559,4
6790,1
15085,1
6304,4
817,2
15025,2
7007,1
11224,4
12599,3
16183,4
6639,4
577,2
8188,1
9122,2
17492,4
9321,2
17621,0
10332,4
6660,0
12985,0
13160,4
8538,4
3851,4
16529,4
10557,0
10023,0
1263,4
4672,0
5086,0
7885,4
17888,0
6373,0
13340,1
11003,1
5185,0
3406,3
6124,2
88,3
17056,4
7122,4
5383,0
15984,2
2095,1
14515,4
11140,3
12262,1
4210,3
13414,4
3710,0
1566,3
16182,1
12622,0
11736,0
1788,0
1679,4
9966,4
14288,3
4489,2
15319,3
16046,2
4417,3
1481,0
12675,0
15400,0
12607,4
919,0
13687,4
16387,0
5183,0
17475,4
2945,3
5665,0
14663,4
5884,0
14805,4
1184,3
6290,0
8225,1
11300,2
12957,1
14369,1
4726,0
8461,0
8925,3
10761,0
16149,4
14890,0
15096,4
9718,4
10433,4
10361,4
17797,2
4943,4
17490,1
13282,0
4526,2
1137,1
218,4
7151,1
14121,2
12469,2
4717,0
6040,1
17463,1
15365,0
9165,4
15647,2
4014,4
6576,1
13846,3
2310,4
12378,3
6060,3
13939,0
10954,4
17508,1
1688,1
1659,1
2602,2
1953,4
14365,0
13765,0
6359,2
1636,3
3835,4
14289,0
12522,2
9622,3
5338,0
14437,0
16533,4
8290,4
11155,1
370,0
1830,0
16592,3
17253,4
8554,4
17286,2
10452,0
9796,3
7983,1
10466,3
10060,0
3508,1
14992,1
5551,0
14025,4
10090,2
1283,2
5974,3
3295,2
3906,2
9621,0
10964,0
332,0
1088,4
16864,4
3647,0
2909,1
3055,4
10483,0
11241,4
16331,1
4591,3
16127,3
4545,2
9899,4
10195,1
3014,2
11416,1
12523,4
6925,0
1682,0
15476,0
17097,4
5535,0
12519,4
8366,0
15445,0
7747,1
2031,2
7346,4
41,4
7220,3
9260,4
13986,0
11516,2
5308,4
17342,4
11950,0
5236,0
2662,0
11504,0
6597,4
8706,4
2175,3
7374,4
14168,0
6380,3
14411,1
6791,4
9698,3
7330,4
1408,0
13162,0
12077,4
12408,3
14787,3
12742,3
13452,4
8084,4
16748,2
1100,1
10235,0
1032,2
14356,3
3702,0
14415,1
9913,4
10010,1
6985,0
5020,0
9994,4
12765,0
14639,4
4699,4
7841,4
17791,2
16072,4
3150,4
13501,0
16269,4
10905,4
12111,0
12202,3
4901,2
8284,0
11792,4
11142,4
17847,0
9936,0
14549,1
8166,1
6671,1
14402,0
17092,4
11254,4
6930,0
7683,4
14080,4
4576,0
6370,0
10390,1
9791,4
5894,4
1757,2
14695,4
7105,3
9615,0
7855,2
4341,0
8086,0
6429,0
2579,0
5320,4
3770,0
16458,1
2974,1
4621,0
13984,3
1804,3
3649,0
16554,1
151,3
3566,4
1680,0
12409,0
4178,2
7792,4
5215,0
7324,0
9728,4
8003,4
397,0
15041,4
8609,2
17639,1
3832,1
10775,1
12374,4
11690,4
17168,4
16296,0
15343,4
9386,3
11126,2
7533,0
11419,4
16215,1
5192,1
15062,0
10564,0
15965,0
3976,0
15908,2
8340,4
6646,1
12152,1
8393,4
9713,3
4793,0
10095,0
12528,4
9283,0
17723,0
2765,4
17767,1
11552,2
13615,3
13350,3
4971,0
11889,3
11170,3
14524,4
3224,4
7726,1
4954,3
10913,1
7649,0
4251,3
5027,4
5194,4
10949,3
340,4
16521,0
1965,4
10995,4
6064,0
10540,2
17792,1
3400,1
365,4
9164,3
17454,0
9459,2
1543,0
1780,0
6002,2
11903,3
5490,2
851,3
13428,0
7389,1
16344,0
13826,0
16503,4
2111,0
6443,3
6958,0
7344,1
17483,0
7144,4
4582,0
1347,0
653,2
12220,0
12954,1
2193,0
3568,1
9962,2
13938,2
2319,4
14257,0
5291,2
8262,3
6331,4
16064,2
12790,0
15254,3
5070,2
14825,2
16666,3
16673,0
3090,2
9287,4
15477,4
4236,4
7568,4
6239,4
15526,0
7988,2
17770,4
13429,0
12916,0
3307,1
14451,2
5790,4
14475,4
12132,4
1772,4
6658,4
8845,4
6812,1
12255,0
3485,3
12465,0
6914,1
13759,4
9926,4
1630,0
11530,1
6476,0
10108,0
1418,4
14078,0
436,1
3342,0
13696,1
15121,4
11163,0
1323,0
1130,4
7259,1
6440,3
17901,2
2052,4
11747,0
7448,2
775,3
9669,3
6767,4
4491,1
1470,0
17438,1
8491,0
12396,4
10827,0
8664,2
2057,4
13805,4
4476,1
6090,0
4820,0
11167,1
11654,4
725,3
8137,4
2165,4
15997,4
10287,4
4864,4
12037,0
7406,3
17083,4
13245,3
9088,2
201,4
8884,4
17503,3
14101,3
4889,3
12198,1
6083,0
1567,1
5576,3
8402,2
5474,3
15341,2
5526,1
8065,0
13444,0
16438,4
6179,3
5462,1
15759,2
6392,1
16804,0
777,4
15152,4
8226,4
9439,0
14388,4
16427,0
2861,0
1863,1
10635,0
1176,0
4029,3
12328,4
9354,0
13545,3
10134,4
14868,2
51,4
10299,0
7905,2
11233,0
16537,0
11806,2
13562,0
2970,0
573,0
5915,4
8572,4
4969,4
14871,4
16284,4
3416,4
5247,4
8994,2
581,4
10924,3
4156,4
3115,0
5050,0
17875,3
2937,4
17706,0
8462,2
6069,0
5447,3
15382,0
9138,1
15523,0
15660,0
5374,0
10426,4
9802,4
9646,2
2683,2
859,2
12716,4
8203,2
4447,4
4042,2
391,4
16991,0
336,0
3176,0
7113,3
816,3
16484,4
11054,4
5922,0
17913,0
9595,4
7425,0
12480,0
16334,4
3502,4
17326,0
5022,4
15560,4
16096,4
14221,3
7536,2
16981,3
15052,0
11002,2
4537,0
5123,4
11200,0
7299,2
9440,3
11214,4
1280,1
7328,0
16279,1
13690,2
17150,4
10592,0
4165,3
8787,2
17285,4
14189,0
14396,0
3874,4
3847,0
5766,3
8093,2
5620,1
6346,3
12325,4
8200,0
5101,4
2984,0
10297,0
9048,4
9560,4
12655,1
16475,1
1620,4
3463,2
8711,4
2099,0
10664,3
6754,4
16247,4
8750,4
4600,4
6600,4
758,0
843,3
12775,3
1835,0
16556,2
1595,3
8384,1
9971,3
15204,0
11701,4
16367,2
5827,1
10441,4
2067,0
10922,0
5709,4
15870,0
1663,1
15828,3
5594,1
