,y
6479,1
6271,4
16937,1
4259,4
6524,0
6072,0
9306,4
7292,0
14719,0
566,2
8310,2
11211,4
12879,0
247,4
13411,4
17113,4
11971,4
6650,0
3449,4
2468,4
8921,3
9404,0
15257,0
2294,2
6085,0
3532,0
10274,0
7986,1
12471,0
15940,1
11519,1
15195,0
13969,3
13403,0
13363,0
8452,4
9642,3
8582,3
12015,4
9286,1
5377,0
17667,3
3026,0
1593,3
16836,4
15666,4
6043,4
15268,3
1465,4
8087,3
12429,3
10380,4
7564,0
5466,0
7693,3
6697,0
5337,0
10401,1
5412,0
16143,4
14529,0
11286,3
7454,4
6223,3
8563,2
4718,2
4255,4
11813,0
12292,1
12212,0
9711,2
771,0
3994,3
15900,0
8572,4
16650,3
10571,1
2086,4
716,3
17308,4
6388,0
8357,4
3923,2
15586,0
11754,4
13618,4
14227,4
10993,4
4754,0
1358,0
9794,3
270,4
994,0
12224,4
9885,0
3405,4
9960,1
3151,4
6951,0
2892,1
3633,1
16512,4
4811,1
16940,2
4592,3
3335,2
11435,4
15036,0
4415,2
13106,0
6535,3
11113,1
6435,4
3460,4
15868,1
9695,0
7512,3
11110,0
8410,0
797,3
4868,0
11905,0
17225,1
13427,4
5764,2
14358,4
3839,1
5538,4
8708,3
4096,3
11463,4
12155,3
2825,1
2518,4
12854,4
7727,4
772,0
16911,1
11860,3
1169,3
9905,4
6996,1
17107,0
3556,4
17073,2
8290,4
15575,4
13131,1
14463,2
2525,3
3718,3
10022,4
12860,0
3639,0
8421,2
11053,0
1487,3
6728,4
12343,4
4244,0
1972,2
3447,1
867,2
10840,1
1814,0
4313,3
5717,4
2660,1
4471,3
6577,4
5253,0
13530,0
13095,2
13840,0
13729,0
2124,1
13173,1
13813,4
7511,0
13215,1
14087,3
1305,1
9781,2
12512,3
16681,4
15190,0
1812,4
6959,4
5348,2
10556,2
11926,4
16101,3
9923,1
7432,1
1146,4
11984,4
8554,4
16347,4
11674,2
16652,2
1715,2
393,3
8664,2
11323,0
17739,0
1585,1
5857,4
11573,4
11765,3
14300,1
7242,0
13565,0
138,3
817,2
8719,3
10907,2
12208,0
8570,3
11575,4
13240,0
16825,1
9493,4
1165,4
11473,0
10544,4
10482,0
10317,1
4304,3
2205,3
3225,3
11005,3
5601,3
12508,4
16966,4
5202,0
12541,2
4180,3
700,0
16784,4
8718,2
5958,0
14276,4
17141,2
1060,4
17744,0
14163,2
6690,0
5568,3
8050,0
16637,0
15715,0
6486,2
5949,4
790,1
9675,4
14747,3
4625,3
8867,3
8892,0
14313,4
15808,0
15782,3
7871,4
9233,4
13099,3
2797,4
10486,0
3952,3
13330,0
11325,1
6637,4
3175,4
9093,4
3327,4
717,4
15274,4
14879,4
8634,1
8062,4
15526,0
2611,3
3149,3
16556,2
5457,0
2988,3
2002,4
11485,0
6722,3
8837,0
10943,4
13138,4
7331,2
12409,0
1246,0
2555,2
7169,0
12337,2
10596,4
17301,3
1979,2
10129,3
670,3
2045,4
10868,4
1046,4
16612,2
4759,0
5053,2
1614,2
1727,2
645,4
755,0
12861,3
7051,0
8776,4
10383,0
17467,4
9027,0
12437,4
3672,4
3990,3
12961,0
17032,1
4586,0
825,4
13986,0
8835,3
17307,0
13444,0
10628,4
10397,0
8205,4
8373,1
9383,2
11086,3
3728,4
1902,0
7604,0
7537,4
7977,0
12546,1
10919,2
1834,0
2762,0
978,2
6607,4
3057,4
7508,0
8113,3
17451,0
12522,2
17010,1
1890,4
5696,4
17042,0
13401,4
15164,3
7136,4
1216,1
877,1
14711,0
9473,2
7119,3
16559,2
8377,3
2600,1
13629,1
276,4
14591,2
17179,4
16894,1
1036,3
13527,4
9478,2
17192,4
14314,4
4469,1
15819,3
17807,0
6398,0
13078,3
2728,4
5755,2
9162,4
1732,4
8054,4
5549,2
11397,4
8154,4
10640,4
6592,3
7647,1
490,3
7426,0
12386,1
2890,1
13200,0
10729,2
14167,3
626,1
9456,1
16288,4
4748,1
15241,0
13395,0
8249,4
14663,4
16182,1
4025,0
13341,0
3214,3
14550,4
3101,0
2399,0
14689,4
14709,4
190,4
8475,0
16242,0
6319,2
72,4
14898,0
16687,3
7880,0
1225,1
12419,4
4488,4
3629,1
12332,3
9620,2
12516,0
5168,4
7955,3
9924,2
1689,4
14067,4
2333,0
2030,4
12756,0
42,1
68,2
1087,0
16254,0
2966,1
1974,4
7111,1
1523,1
9277,2
67,4
141,4
15731,0
820,0
15706,4
15541,4
12620,3
14675,3
7326,2
14658,4
4272,4
14151,4
3261,0
4954,3
4460,1
16327,2
12268,4
3271,4
4264,4
3711,3
13819,3
6997,4
2130,1
16510,0
15866,3
15907,1
13672,0
15790,3
7820,0
4350,1
16654,4
17436,3
17779,1
3865,0
10010,1
5256,0
10957,4
7040,0
13666,3
1646,3
16617,1
5640,0
17567,1
11793,0
10686,0
15066,2
1619,0
7075,1
2980,4
3122,4
11973,4
13178,0
9370,1
4584,3
6987,4
9010,4
6898,0
973,3
9463,0
9239,0
949,0
1019,3
1378,3
13195,0
4135,0
3981,2
208,0
14990,4
4821,0
11525,1
9575,1
14576,4
98,0
13235,2
94,0
14980,4
16535,4
8243,4
6356,1
15793,3
9886,2
17185,1
7194,1
14795,1
10790,1
4336,4
1598,0
15513,4
13335,2
9941,3
16753,3
6315,0
1623,4
9531,4
619,2
14697,4
2429,0
7226,4
17080,1
15600,4
8479,4
11041,3
1596,3
3420,0
17314,1
12088,3
11777,4
1989,3
10325,4
9209,4
2324,4
6642,0
5034,0
2344,4
16641,2
6387,0
11847,1
5526,1
7459,0
15630,1
13352,1
15147,0
5265,1
14569,4
6243,2
17209,1
5318,1
13468,0
633,0
17253,4
12617,4
12213,1
11844,0
12781,1
9543,0
9918,4
15312,3
4524,4
9746,3
16667,0
10894,3
2451,1
17854,0
3010,1
6160,3
8870,1
4391,0
10796,4
3912,4
8347,4
12273,3
3299,4
6116,3
5518,0
2935,1
11799,0
555,4
6822,2
16808,3
972,0
5632,4
12622,0
7650,4
1232,1
10307,3
6400,3
12017,3
4165,3
12555,4
14758,4
12532,3
3949,2
7567,0
1373,0
12715,3
7595,3
5266,1
13311,0
4475,0
3359,3
16190,4
14897,1
13900,0
15506,1
13170,1
7728,0
4280,0
15346,4
16339,2
16417,2
15454,0
6155,4
13307,0
13279,2
13136,3
16106,4
2869,0
2612,3
448,1
16857,1
7603,4
2979,1
7608,3
15638,0
8485,0
13123,4
6002,2
5570,0
8030,4
5004,1
15967,0
13425,2
15796,3
1595,3
10588,2
8749,1
1466,0
17048,4
17540,3
12047,0
13944,1
5928,0
14317,0
6970,3
13047,2
10869,4
10858,1
9146,4
5843,3
3171,4
16370,3
2679,4
11102,1
15457,3
10194,0
17681,4
4436,0
7416,4
7097,1
361,4
2351,0
4755,3
12175,1
10801,1
15688,1
12858,0
10041,4
1534,0
5515,0
16962,2
11417,0
10180,4
3517,4
6184,1
1513,4
12535,4
6152,0
5663,1
7375,2
15934,0
3911,1
17470,2
1973,4
2960,0
14095,0
6593,0
8665,4
15344,3
8823,3
17724,1
11455,0
6157,4
12699,0
16490,3
11244,2
11520,2
16506,0
10595,2
2097,1
5516,3
9435,1
7018,2
1093,4
6626,2
3391,0
12223,4
4226,0
9213,4
6332,0
8039,0
16083,1
15087,4
15137,1
11583,2
13021,3
5605,0
4134,2
2103,4
6240,0
1205,2
9958,0
3189,0
12523,4
7803,2
1224,1
17446,2
164,0
17244,2
1253,4
8941,4
14352,4
12614,4
10715,4
7642,0
16263,1
10227,2
2297,3
12472,0
12640,3
9704,1
11899,3
11504,0
6132,3
4705,4
7854,4
14098,0
3227,2
11774,4
7830,2
3930,4
6487,0
5015,4
7491,2
12278,4
1604,4
9552,2
861,0
13583,0
9809,2
5927,0
6444,3
11810,0
15623,4
17865,4
16153,2
7457,2
3987,0
10219,3
974,4
3793,4
15748,4
2511,0
4944,0
4943,4
6647,1
13416,4
4593,2
9514,0
11884,4
17711,1
10301,4
13586,1
5507,4
16660,1
1423,0
17442,4
9645,4
12368,1
2757,4
10036,0
3922,0
7596,3
5671,0
16544,4
8946,0
10656,0
15935,1
12109,3
7255,2
8206,0
15634,2
11940,3
2865,2
6614,2
9297,4
7643,2
11968,0
228,0
9724,4
15685,0
11982,4
207,3
9523,1
12645,3
9359,3
4084,3
504,3
2141,2
14237,4
2737,4
16104,4
5981,0
7844,4
15971,3
2656,3
920,4
12365,4
11462,0
17519,0
562,3
15730,0
3005,2
7403,0
7451,0
13181,3
4090,4
12311,4
698,2
12661,4
15131,3
7799,3
13028,2
17716,3
11621,3
8351,4
9357,0
5694,0
2899,0
244,0
8988,1
8812,0
1105,0
6471,4
844,0
4995,0
6603,3
8796,2
6005,3
1914,0
12581,1
5396,4
12755,3
15494,4
3452,0
1344,3
3813,4
1016,0
16322,0
5120,4
16130,4
11516,2
6135,4
16284,4
12548,4
2710,1
13038,0
8611,4
6036,3
15054,3
2368,4
82,0
3999,4
5676,4
16859,0
13754,0
253,3
14215,4
14631,4
7186,1
9385,3
9051,4
5543,3
10737,4
17648,1
13685,0
10636,1
10830,4
2753,2
7527,2
1456,3
5697,1
14625,4
9920,0
17719,2
8768,3
11173,0
5062,0
7702,0
10079,3
10233,2
4992,3
14927,0
6143,0
2177,4
16696,4
17216,2
11713,1
5933,0
6060,3
2543,0
8064,4
3592,1
14557,2
4739,3
12331,3
10952,4
12971,1
14775,2
15718,1
8288,0
7363,4
6569,1
7905,2
3275,4
15519,3
5281,2
5490,2
5116,4
3778,0
15019,2
14238,4
13377,1
17927,0
16567,4
10112,2
1332,4
16271,0
8712,2
13320,0
1414,4
4381,2
17771,3
17605,2
3508,1
12152,1
16509,0
6395,0
12914,2
14125,4
2937,4
15249,3
2078,2
2321,4
13393,3
13785,1
9218,0
15252,0
15918,0
7610,0
95,4
3624,0
7570,0
17401,3
3450,0
2359,2
9899,4
6046,3
3475,0
2258,0
16511,1
1575,4
11923,2
1379,3
13022,1
241,1
9169,0
3720,1
14862,1
6875,4
1774,3
3190,1
10414,2
887,3
3324,0
4663,2
11779,1
16195,4
6701,1
17310,2
4975,4
5125,0
3229,4
7042,2
11321,0
14184,1
915,1
5651,3
3012,4
16060,0
12004,4
13148,4
10941,3
3824,4
5347,2
13187,1
11135,0
11283,1
8525,0
3294,3
9529,3
5715,2
4078,0
15534,2
2667,2
15945,4
11548,4
3916,0
14244,4
7383,0
7514,0
10038,3
1557,4
9785,1
13328,0
12128,4
2844,4
17389,1
16053,3
3158,0
7005,0
16524,0
431,0
1519,2
4117,4
11398,3
6119,0
10889,4
1970,3
17382,2
7090,4
17277,2
6552,1
6366,4
664,1
7374,4
8413,0
13803,2
6416,4
10385,2
14185,0
13437,3
5529,2
6924,4
6333,0
14395,4
15843,0
5086,0
2302,1
10861,4
4785,4
14335,0
15254,3
4110,0
11186,4
13623,0
4979,3
8313,4
13505,4
694,3
15253,4
1340,0
5443,0
11767,0
8248,1
14012,4
9360,0
17690,4
12077,4
12265,1
7053,4
14011,4
5917,0
6817,2
7296,3
2866,4
6939,0
8412,1
11902,4
13606,0
10212,4
14690,2
14169,3
15400,0
3253,4
17696,4
266,0
9889,2
16414,4
10999,3
2220,4
2663,0
8196,0
16982,0
262,3
16910,3
9650,4
5761,2
7933,2
13360,4
240,0
13869,2
776,0
2559,0
11492,0
6469,4
17773,3
9789,0
15707,4
14910,4
11038,3
4887,3
6660,0
11316,4
10111,1
10685,3
13540,3
17668,4
13234,4
13531,2
5643,1
2254,1
16424,3
1300,0
7785,1
9810,1
9049,4
6100,1
17665,4
910,4
6023,0
12297,3
14590,0
3021,4
12500,0
6304,4
9339,0
16230,1
2521,3
11859,1
12733,0
14618,4
12544,1
265,3
3848,4
15211,4
1981,0
13264,4
5156,0
11681,3
12514,4
15648,4
2580,0
14679,1
12257,3
8793,4
8753,0
16531,4
3801,0
15766,2
12686,1
1859,0
10119,4
13206,0
1991,4
8887,0
14190,0
3162,4
16679,2
2948,0
4842,4
1085,4
8101,0
4196,2
17460,0
6891,0
11495,0
14416,3
7860,0
16054,0
3812,2
14774,0
10832,0
17106,1
9048,4
17821,3
11870,3
7555,1
9052,0
14750,4
10113,4
15003,4
11149,0
5146,0
2689,4
3242,0
4852,2
16997,3
2579,0
9798,2
4882,4
7366,3
6613,2
2649,1
17228,2
16459,1
5603,4
13933,0
8555,1
4615,0
9614,4
203,4
12177,4
15883,1
15689,0
10351,4
17419,4
13665,0
11507,2
17026,0
16659,2
15503,0
3249,4
2609,1
236,3
1755,3
8463,0
6459,0
3423,4
13102,0
400,0
264,0
4988,2
3927,4
4109,0
5778,4
9626,3
6495,1
1816,4
2845,0
13154,1
16324,4
13241,2
7199,0
3406,3
5009,1
7987,2
8188,1
16499,4
2565,0
6978,0
10948,2
13386,4
2248,2
4851,0
13407,4
10263,3
8584,3
11957,3
3343,1
7660,4
12990,0
5731,3
2437,4
12871,0
9625,3
15390,4
6894,4
16018,4
15484,0
13478,3
7704,4
15622,3
9249,3
6127,2
11382,1
12847,3
13992,1
8756,1
1531,2
12488,2
13208,3
7870,0
298,0
9700,0
6509,0
6415,4
3462,2
2267,3
8980,4
6787,3
17454,0
452,1
7521,4
3695,1
10884,0
3466,0
4596,2
380,0
11599,0
13571,2
14548,3
13194,0
2364,2
13655,3
15402,4
1993,1
11295,4
2136,3
17851,1
17703,0
5366,1
17063,2
11641,0
5766,3
6790,1
3660,1
14941,1
3230,1
9138,1
10807,0
11353,3
481,0
814,3
2327,3
6582,3
14932,0
3973,1
7422,0
297,0
15893,4
3342,0
16476,3
12689,4
16648,0
9422,4
10005,4
11707,4
13881,3
10407,3
2587,4
10758,1
8666,4
14133,1
13868,4
14384,1
14948,3
8115,2
9274,4
9287,4
17262,2
24,0
11000,3
15339,1
2355,2
15705,2
3918,1
5672,1
17240,0
13365,0
7020,0
3193,0
10521,4
7818,2
55,2
6183,1
17457,1
17799,4
5143,2
450,4
3591,4
2918,2
1772,4
4288,0
13492,2
2655,3
9393,1
3967,0
550,0
17806,4
1266,4
496,2
5216,0
12649,1
3533,1
1659,1
3961,0
6114,0
3569,2
10706,4
11556,4
1026,0
16368,0
16866,0
14865,2
14779,4
1243,1
1758,1
13332,4
11723,0
7337,0
6041,1
408,1
6475,3
11039,1
13151,4
3802,0
10634,4
6150,4
6644,0
6466,0
9187,1
15315,2
13861,1
15530,3
10594,0
13000,2
1365,4
1621,4
1252,3
15278,0
16939,2
13532,4
2050,4
3169,1
6723,4
17463,1
3063,4
16209,1
10056,4
15212,0
7523,1
1261,4
13977,1
3605,0
11852,2
17539,0
17678,4
10000,3
10279,0
10930,1
7397,0
5845,1
8127,0
13760,3
1320,2
16999,0
12824,3
7192,0
5907,0
9801,4
3002,4
15449,4
14173,4
624,4
16396,1
16954,2
17872,1
6523,0
10052,0
16382,1
7686,0
14560,4
897,0
15480,3
15975,1
3263,0
11534,2
17670,0
5856,4
8480,0
9893,1
743,2
11418,4
14146,4
13958,4
11157,3
14601,1
11671,0
12411,0
10469,3
3577,4
5975,1
12608,0
4506,0
4899,4
1390,0
5240,4
6570,3
8253,4
4329,1
10972,4
11822,3
15824,4
11488,4
6427,2
10501,0
9230,3
14294,1
14884,0
7794,0
10855,0
8591,4
2252,0
4067,3
13988,3
8275,4
16721,3
15812,1
11512,4
17093,2
16569,1
6648,4
16262,4
8950,0
15374,3
11402,3
6348,0
10876,2
3489,0
7184,2
2528,2
3750,0
6362,3
1615,4
5304,2
15097,0
3154,3
8507,2
10828,0
9757,0
1942,4
4384,0
9904,0
682,4
10366,4
7021,2
4243,0
14587,2
9880,4
10082,1
4560,0
17542,4
8114,3
15636,3
12969,4
1584,4
11095,2
16418,0
8546,0
10504,4
14145,2
11509,4
8914,4
17775,4
13790,4
3042,0
8651,4
15489,4
3142,4
588,0
12587,3
13585,2
8496,3
941,4
14857,4
147,4
3473,0
10237,4
12973,4
11261,4
15546,4
6260,3
12328,4
12136,0
3872,2
2810,4
16070,1
15646,0
4911,3
5888,4
1195,4
10550,1
4698,4
9251,0
3250,4
13342,0
2057,4
17149,1
17130,4
7731,0
13303,4
14196,4
10114,1
7056,3
1558,0
13750,4
11786,2
227,3
11662,2
17642,4
4166,3
15739,4
9770,4
10915,1
3411,0
7681,4
9662,0
7743,4
1069,2
593,4
6148,1
4326,1
17041,4
2470,4
6803,2
14575,4
5001,1
12823,4
8230,1
13595,4
17346,3
8521,2
15639,0
5133,2
16341,2
17358,0
17535,0
1171,2
9091,0
16671,0
1720,1
6943,1
2256,4
13654,2
16880,4
12656,2
3279,0
10753,0
4939,1
16811,0
7142,1
9687,0
4847,0
1952,4
13081,4
4388,1
15954,1
7414,4
13683,0
6107,4
9351,0
7812,0
7225,4
4211,0
3946,4
14407,0
15754,2
8176,0
4713,3
382,2
3988,0
1318,3
9117,4
3931,1
17743,3
1275,0
11654,4
8260,4
10860,0
1504,0
12513,1
10148,4
5628,0
16307,0
385,2
5040,4
9621,0
14271,4
12043,4
6411,0
4273,4
16302,4
725,3
8924,0
10195,1
1893,4
4141,2
6093,4
15665,1
10436,1
11383,3
6972,0
4330,0
14042,0
8387,1
14080,4
2593,1
12962,4
7050,0
16435,4
16346,0
2013,0
12158,1
5115,0
14987,4
17385,0
5675,0
3551,0
8700,2
12465,0
1560,0
10901,0
1640,4
12063,4
4789,2
5152,2
16399,0
14324,4
6531,4
4860,3
10517,1
1226,1
3662,4
16402,4
17836,4
11612,0
8474,0
13804,1
16415,0
13160,4
11335,4
5294,1
9223,0
1858,1
6180,4
1845,4
7626,1
13766,4
13852,0
7913,4
12827,4
2183,4
10230,3
9672,0
12031,1
8390,3
2462,4
2490,2
1920,1
6784,3
4602,1
8207,3
8557,2
8912,0
1841,4
12184,3
12243,0
615,0
1742,4
13449,2
8834,4
391,4
3877,2
17455,4
13420,4
3917,1
2229,0
10290,0
8539,4
5016,4
15291,4
8852,1
16715,1
19,1
10336,4
15890,4
17746,0
17745,4
9800,2
9328,2
2067,0
4642,0
9772,0
12919,0
16922,1
14624,0
12795,1
6824,0
17572,0
9649,1
4865,2
3701,0
15081,4
14831,1
5912,4
16247,4
5688,4
8426,4
10983,3
9608,0
10179,3
14923,4
12644,1
15139,0
2150,0
15611,3
14632,1
12144,0
5622,2
17286,2
7679,1
1312,0
6020,4
13232,3
12141,4
576,4
2329,0
12403,0
4253,2
775,3
4046,4
1968,4
3618,3
10709,3
4699,4
8974,3
2502,0
17556,0
4690,4
14982,0
4219,1
11389,2
15215,0
17290,0
12451,3
9348,3
7814,4
13681,3
15141,3
12428,0
13027,4
12826,4
1313,4
1801,0
11324,0
5834,2
8901,1
8860,4
8112,1
4544,3
5923,4
2352,1
5983,1
9913,4
15548,3
15640,3
9698,3
9816,3
7689,1
16840,0
14106,4
13126,2
3960,3
17443,2
4113,0
10196,4
13833,2
15463,4
6499,4
3069,4
10271,1
13831,0
11098,0
5997,4
4674,0
11184,1
11104,1
2405,1
16967,2
10396,3
11006,1
15348,2
2250,3
7648,2
184,0
5114,3
13310,3
15117,0
7161,2
8278,2
14,0
105,1
4930,0
6540,4
14788,0
5047,4
3599,0
14522,1
17180,4
15587,4
8562,4
17732,3
3730,4
9248,3
4362,0
12883,3
4594,4
2913,4
13669,3
10260,0
6151,0
17465,4
3038,0
8642,1
7563,1
7752,2
6850,4
7289,3
7721,0
9182,2
14343,0
6710,3
8627,2
16430,0
6367,0
5182,3
8987,4
7382,1
16338,0
16306,2
1802,4
828,2
1712,1
5229,2
13300,3
3898,1
17850,0
1740,3
9518,0
16111,3
10921,3
7733,0
11771,0
11704,4
17429,4
7048,3
17522,0
2806,3
3273,1
13312,0
13888,1
1846,4
4242,4
11332,1
17819,4
12616,4
9131,1
11413,3
5836,0
5441,2
9847,4
1257,3
7617,2
6539,3
7591,1
10875,4
13952,4
611,0
12832,1
1030,0
12165,2
7380,0
7357,0
3137,4
5878,0
9900,4
13547,1
14799,2
8166,1
15434,4
29,3
8307,0
9502,0
4769,4
3201,0
4154,2
5556,0
13789,0
15430,3
8274,2
217,0
4441,2
17794,4
5296,3
13196,3
876,4
3071,4
16664,3
4680,0
10551,3
10078,4
2151,0
14473,0
1628,0
8092,4
7545,0
11763,4
6122,0
12585,2
9114,0
16304,0
9805,4
15658,4
8171,3
16491,1
7843,0
17544,1
17883,1
4895,1
3033,3
17503,3
1787,4
16958,0
2802,1
9966,4
10493,0
11652,2
10667,4
17400,2
914,4
15678,1
12576,4
12006,3
11411,4
1762,3
13472,0
1153,0
6344,4
14968,1
5200,0
4377,4
4407,1
1505,0
2789,0
14792,2
2850,0
5725,4
2908,3
17303,0
2284,3
15845,4
6134,0
9075,3
11663,3
6750,0
15908,2
10545,1
3496,4
886,0
9600,0
3963,4
11734,3
15485,2
17352,0
2497,2
13578,1
4536,4
14954,4
7845,4
12253,4
9305,0
8386,2
14667,1
11554,4
923,3
4648,0
2669,4
3699,1
13569,2
8490,4
16233,4
4610,2
69,4
8618,3
13392,0
14678,1
16597,3
16743,0
6604,4
1272,4
3511,1
12487,4
10177,4
12943,0
15922,4
17373,0
14861,0
8151,1
12279,4
5314,0
17409,2
5793,4
12170,3
12993,2
151,3
15931,0
6090,0
7043,2
2744,4
945,3
17874,4
2815,4
13572,2
9498,0
3090,2
17203,4
16463,4
11630,4
16862,3
6520,0
5830,2
10528,0
5989,0
8167,0
5336,4
15649,4
13139,4
5594,1
4903,0
1254,0
9411,4
15470,4
10039,4
14783,0
11665,4
11350,4
7634,4
2578,4
11394,0
13018,1
155,1
3893,3
7209,1
2090,0
2001,0
3827,1
16407,0
11711,3
7622,0
15050,2
11708,1
6318,0
2155,4
5376,0
1645,4
1233,4
7310,0
7282,3
13220,3
11595,0
6082,0
7607,4
5391,0
4142,1
4398,0
17922,4
16607,0
4819,3
7645,0
15135,4
12650,2
17684,3
16677,4
3321,2
16033,1
12260,4
4778,3
1288,3
5578,4
8489,4
12558,0
1357,0
16761,0
5990,2
7297,0
12027,0
6677,0
2163,4
9563,0
8745,0
5532,3
13344,0
13922,1
2201,1
549,0
1193,2
12188,4
9751,1
14908,4
8234,1
11606,3
7441,2
16507,1
4977,0
12838,4
14052,0
11043,0
5193,0
14002,2
9964,0
1591,0
15313,0
2833,4
2349,0
11058,1
16695,2
4684,0
9307,4
8168,0
14969,3
6656,0
1143,1
1474,3
3884,2
9627,3
10097,1
2314,1
17334,0
13579,2
525,3
4902,0
5565,3
962,4
3040,2
2382,3
16214,0
10322,1
13273,3
2407,4
7791,0
6483,3
17036,3
3826,4
321,2
10207,1
7467,1
8327,0
14730,4
12865,0
13343,1
13316,4
5811,4
13191,0
715,0
7737,2
11419,4
11530,1
2590,1
6361,4
11429,3
9457,0
17003,4
9232,4
442,3
17377,4
6807,4
5234,0
2164,1
2691,2
7494,4
154,3
12520,2
17610,4
4,4
6033,4
3790,0
15265,1
13228,2
14249,2
16043,4
14164,4
1739,3
12277,4
2223,0
5076,1
4620,2
2965,2
2219,4
12012,0
2924,4
5374,0
9574,1
6649,0
10928,4
17920,0
4972,4
13673,1
16523,0
7378,0
1826,0
17132,3
17297,4
8150,4
8102,4
5463,2
15082,0
12747,3
5097,2
3349,2
9758,1
17766,0
4452,4
15976,0
13765,0
6013,1
10526,3
13189,0
15080,3
3409,0
10394,4
4931,4
8541,0
541,3
3329,2
3859,4
2713,0
5214,0
5805,1
4103,0
16069,4
15166,1
5842,3
4323,2
13908,0
630,3
17580,1
8144,0
2959,4
1495,0
15308,4
16858,3
9410,4
13594,4
6139,1
10241,2
10164,0
3535,0
9402,2
3600,3
5029,2
5238,0
7210,0
2931,1
7496,1
3022,0
11586,4
1517,1
1490,0
11272,3
17740,0
12550,0
8366,0
12415,0
2234,2
5848,4
1420,4
17306,0
15033,4
10933,1
10267,1
8703,3
12817,0
16688,0
6825,0
16077,4
10688,0
5276,4
1880,1
1779,3
1502,4
17015,2
11640,3
7881,0
6491,0
13774,0
83,4
7172,0
10266,1
17693,0
762,0
7311,3
11065,4
6513,3
7203,3
6775,0
12917,0
12782,0
8389,3
643,3
11909,4
13620,4
8827,4
2408,0
11069,4
12125,0
13079,0
2573,2
2944,4
9147,1
16739,1
10170,0
16766,1
5829,0
526,1
1964,1
17345,1
8069,3
5808,0
7369,4
4328,0
7330,4
2356,3
12695,4
16706,2
677,0
6975,1
14265,3
8876,4
1124,4
309,2
7039,4
7332,3
3208,1
12947,2
5737,1
534,3
4331,0
9610,1
7676,0
6918,4
6980,1
14073,0
6964,0
5617,4
15479,0
11764,4
2119,2
17774,1
4187,4
15293,3
345,0
12041,2
254,0
2775,3
2102,4
7628,4
7406,3
9561,1
11132,4
13294,0
11182,2
2281,1
14066,2
713,1
5011,0
3691,4
7551,1
14691,2
5735,4
3362,4
15210,1
15604,4
1999,3
1045,4
17201,3
11829,4
10608,1
12507,2
10345,4
3873,1
9353,4
3075,4
9773,4
6748,1
3415,0
13480,4
8045,0
14729,2
14997,3
6930,0
13621,2
15515,0
3174,0
10977,0
9161,0
16259,0
363,4
4437,1
623,0
3597,1
10087,2
7928,0
9551,0
9975,4
11794,1
14993,4
16148,1
913,1
2628,1
13089,1
9243,0
5262,3
9196,1
4854,0
10103,0
6855,0
4919,4
4621,0
15610,4
3159,4
342,3
1635,4
10903,0
13807,4
8135,4
17160,1
17266,0
11161,2
12022,0
1900,0
1980,3
4843,4
3690,1
11326,4
1808,0
7185,3
865,1
10770,4
13109,1
10731,0
4752,3
1260,2
12870,1
11015,3
13878,0
5630,2
17809,4
7501,4
5176,0
16002,1
9380,4
17894,1
5922,0
17402,1
2694,2
14047,3
15200,0
12515,4
8710,1
15905,3
14452,1
2627,3
14952,1
14991,3
6448,3
8363,0
8969,1
16170,0
4434,4
1025,0
9908,0
1107,4
11710,4
15224,4
3794,0
2794,4
6740,1
16867,4
7109,2
6973,4
310,0
7859,0
1199,2
10934,4
225,4
702,3
11218,4
14075,4
11217,1
12808,3
10819,0
14696,3
15811,3
684,0
14084,4
6609,3
7447,4
4508,4
3292,0
13253,4
7418,0
7672,0
5308,4
60,4
9466,1
12192,1
17324,0
16231,2
4044,4
8425,3
5046,4
13899,0
6699,4
13432,2
16868,4
7063,3
10794,2
1299,2
13097,2
4940,3
3039,4
38,1
11725,2
7712,1
2740,1
5771,0
12997,0
3264,2
13198,4
16265,0
16013,2
7401,4
8202,1
8512,0
7509,2
493,4
15440,2
5827,1
10124,3
14380,1
10123,3
11328,0
4678,3
11535,0
11589,4
11901,3
16754,4
13528,1
16591,4
8079,4
17111,4
11337,1
1879,1
16518,3
11644,3
6676,4
14121,2
6133,4
17404,4
5475,2
7054,3
12841,0
10146,3
1889,3
5582,4
13555,4
9038,1
10520,4
11524,4
16125,2
7389,1
7398,0
6216,4
4198,0
904,1
9330,0
451,1
11467,1
6066,2
71,3
13704,4
10564,0
9991,0
12643,1
12903,1
11223,2
2041,4
16455,0
1833,0
8237,4
8844,3
3997,2
10660,3
13083,0
10256,3
8264,2
3328,1
17166,1
1324,0
1170,0
12326,3
11360,0
14903,1
13701,3
5901,0
10373,2
13242,4
4250,3
3206,4
15591,1
5154,3
5458,1
2436,1
9016,2
3805,0
17086,4
13163,3
14656,0
8972,1
4966,2
15554,2
17348,0
398,4
172,2
6392,1
8641,3
3092,0
7080,2
8769,2
12618,4
14412,0
7274,1
17134,3
10913,1
5746,1
4731,4
544,3
4205,4
14186,3
2832,3
8339,4
982,2
3497,1
16725,1
3919,0
5197,4
3472,0
7157,2
9011,1
11976,2
8856,1
7855,2
14642,1
424,1
3534,2
9933,3
7250,4
8981,2
4286,4
12272,3
15083,4
1032,2
5317,2
13866,4
7327,0
8565,0
1154,4
13278,0
10281,0
14257,0
1402,3
6885,4
14885,1
15663,1
11465,0
9984,0
3000,0
13203,0
2259,4
758,0
3607,0
8331,3
